Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA50,MA200,Year,Month,Day,Day_of_Week,Prev_Close
2007-12-11,201.6367008222425,201.6367008222425,197.07152289609547,200.15663146972656,2907456,0.0,0.0,198.1269625854492,216.52371948242188,2007,12,11,1,199.06103515625
2007-12-12,197.638484983584,203.7510251229133,197.2348319851237,202.48239135742188,3718608,0.0,0.0,198.18296630859376,216.3106105041504,2007,12,12,2,200.15663146972656
2007-12-13,201.7713088104402,204.15481769077653,197.5425110584025,197.90773010253903,4645736,0.0,0.0,198.00351043701173,216.09554473876952,2007,12,13,3,202.48239135742188
2007-12-14,195.1589629985973,202.79002111591083,195.1589629985973,199.983642578125,2720436,0.0,0.0,197.8651922607422,215.95827598571776,2007,12,14,4,197.90773010253903
2007-12-17,206.13467806250625,206.13467806250625,193.179174502546,194.60159301757807,3203328,0.0,0.0,197.644150390625,215.7357321166992,2007,12,17,0,199.983642578125
2007-12-18,194.14025008803904,199.906792169862,192.85238667668665,193.15994262695312,3845860,0.0,0.0,197.37299865722656,215.5499082183838,2007,12,18,1,194.60159301757807
2007-12-19,194.5246579052472,197.753930386554,193.75578573961383,196.9273834228516,2671020,0.0,0.0,197.11355285644532,215.4334252166748,2007,12,19,2,193.15994262695312
2007-12-20,197.8884534177995,202.58817466456304,196.63903627625925,200.9351043701172,3036020,0.0,0.0,196.8171322631836,215.2972449493408,2007,12,20,3,196.9273834228516
2007-12-24,207.5954407940808,215.2841608234912,201.828900772023,213.30430603027344,4655664,0.0,0.0,196.97321258544923,215.22810417175293,2007,12,24,0,200.9351043701172
2007-12-26,214.32315492777732,215.22657050012063,208.7776681231429,211.49755859375,2905996,0.0,0.0,197.12574768066406,215.12458221435546,2007,12,26,2,213.30430603027344
2007-12-27,212.4201280508805,215.284181226086,208.85449787779163,213.50616455078125,4008568,0.0,0.0,197.27762268066405,215.0370587158203,2007,12,27,3,211.49755859375
2007-12-28,211.43987691784287,211.43987691784287,203.7511541208304,208.0087890625,2196596,0.0,0.0,197.3415969848633,214.90027503967286,2007,12,28,4,213.50616455078125
2007-12-31,208.172150039525,210.68060500044052,202.21339043543887,207.09573364257807,2156168,0.0,0.0,197.2864761352539,214.72995811462403,2007,12,31,0,208.0087890625
2008-01-01,207.0188692125849,207.0188692125849,202.2134172810021,202.70358276367188,928388,0.0,0.0,197.0317526245117,214.58708801269532,2008,1,1,1,207.09573364257807
2008-01-02,203.7510986328125,203.9433166503906,198.27288513183595,201.82891845703125,2864924,0.0,0.0,196.8170443725586,214.42007186889649,2008,1,2,2,202.70358276367188
2008-01-03,198.0038699499997,200.8679244750527,193.24647173874848,194.3421173095703,5168280,0.0,0.0,196.5829244995117,214.21243019104003,2008,1,3,3,201.82891845703125
2008-01-04,194.3420459081269,196.6198367086161,192.66013806753816,193.2175750732422,2318868,0.0,0.0,196.3584149169922,213.97701026916505,2008,1,4,4,194.3421173095703
2008-01-07,192.21804866421465,193.909565146048,186.93205232594875,187.5279235839844,3647344,0.0,0.0,196.08008331298828,213.7206704711914,2008,1,7,0,193.2175750732422
2008-01-08,188.3736161667388,190.6802318749029,186.31688148054823,189.8825225830078,3207732,0.0,0.0,195.84269317626953,213.46276290893556,2008,1,8,1,187.5279235839844
2008-01-09,191.2185088699241,193.3713533209025,190.2766474884112,191.5068359375,2450128,0.0,0.0,195.5543670654297,213.1786245727539,2008,1,9,2,189.8825225830078
2008-01-10,191.8336484417367,194.0441564147628,184.9137973957422,188.69088745117188,3342376,0.0,0.0,195.2224087524414,212.89455688476562,2008,1,10,3,191.5068359375
2008-01-11,175.9467478190695,192.98687881350247,175.9467478190695,190.24777221679688,2149188,0.0,0.0,194.9965512084961,212.6438594055176,2008,1,11,4,188.69088745117188
2008-01-14,192.1796019833472,192.1796019833472,183.6835619180163,184.75038146972656,4158864,0.0,0.0,194.70111236572265,212.42318222045898,2008,1,14,0,190.24777221679688
2008-01-15,185.49038696289065,186.067041015625,179.53162841796876,180.6849365234375,2935588,0.0,0.0,194.3818374633789,212.13705810546875,2008,1,15,1,184.75038146972656
2008-01-16,180.6849624219928,185.8171865733696,177.8016917450461,181.63644409179688,3131956,0.0,0.0,194.08870483398437,211.86950859069825,2008,1,16,2,180.6849365234375
2008-01-17,185.6442134332031,185.68265939439652,176.64840992075617,177.359619140625,6302096,0.0,0.0,193.74809478759767,211.6231219482422,2008,1,17,3,181.63644409179688
2008-01-18,178.66665999911206,180.6849493266975,172.43879109545392,173.611328125,4333816,0.0,0.0,193.3594302368164,211.34517738342285,2008,1,18,4,177.359619140625
2008-01-21,173.7651226435402,173.89967762916714,154.7835896114057,159.74281311035156,4840032,0.0,0.0,192.72126708984376,211.00193984985353,2008,1,21,0,173.611328125
2008-01-22,156.60003214133033,190.29585061614048,139.35807242091096,153.82247924804688,6376872,0.0,0.0,191.99314453125,210.63310264587403,2008,1,22,1,159.74281311035156
2008-01-23,165.7366063375624,171.71778770713684,155.31777427443274,168.23519897460938,5359120,0.75,0.0,191.65246154785157,210.31441230773925,2008,1,23,2,153.82247924804688
2008-01-24,167.85901248048614,171.3319575662893,159.32135581122003,162.6978302001953,2013336,0.0,0.0,191.26446350097658,209.9869507598877,2008,1,24,3,168.23519897460938
2008-01-25,164.57893230700066,173.2034109507792,164.01939781493658,170.67587280273438,2243116,0.0,0.0,190.8847506713867,209.70585884094237,2008,1,25,4,162.6978302001953
2008-01-28,167.85893859268776,167.85893859268776,159.17657969996253,164.8297576904297,2485660,0.0,0.0,190.41310333251954,209.38562622070313,2008,1,28,0,170.67587280273438
2008-01-29,165.15779082421517,170.67590856416834,164.96484947979437,167.4152069091797,3258712,0.0,0.0,189.98278564453125,209.02014633178712,2008,1,29,1,164.8297576904297
2008-01-30,170.17421262646454,172.10362546803444,165.92950437501077,167.82997131347656,3032856,0.0,0.0,189.52001251220702,208.63935020446777,2008,1,30,2,167.4152069091797
2008-01-31,167.85897421120572,171.71780120456677,161.17355173472555,168.58250427246094,5966956,0.0,0.0,189.19607849121093,208.29090362548828,2008,1,31,3,167.82997131347656
2008-02-01,170.75308444231925,181.5770888134352,168.49566842834932,179.33897399902344,4169520,0.0,0.0,189.15070648193358,207.99885948181154,2008,2,1,4,168.58250427246094
2008-02-04,182.32953869396715,190.8189563686069,181.17189082924355,188.24319458007807,3730520,0.0,0.0,189.26265991210937,207.75571998596192,2008,2,4,0,179.33897399902344
2008-02-05,185.2236469901113,188.11776647433183,180.52553107120767,184.26858520507807,1722872,0.0,0.0,189.25379302978516,207.4786524963379,2008,2,5,1,188.24319458007807
2008-02-06,179.43549214976454,179.43549214976454,172.58607282576816,174.82418823242188,4007952,0.0,0.0,188.96319702148438,207.16374862670898,2008,2,6,2,184.26858520507807
2008-02-07,174.82413258859202,174.82413258859202,168.0615413974996,169.60507202148438,2574652,0.0,0.0,188.52650756835936,206.84461807250977,2008,2,7,3,174.82418823242188
2008-02-08,170.56012601340842,178.47072009321585,169.78836073732967,173.33848571777344,2576820,0.0,0.0,188.23925842285155,206.54749015808105,2008,2,8,4,169.60507202148438
2008-02-11,173.33854895494386,179.82137492858124,165.9488843196378,174.82418823242188,3200988,0.0,0.0,188.0218978881836,206.2396378326416,2008,2,11,0,173.33848571777344
2008-02-12,174.61191490711914,178.47074175589526,165.9295544973729,166.8267364501953,5161328,0.0,0.0,187.46716979980468,205.8974203491211,2008,2,12,1,174.82418823242188
2008-02-13,168.82366476861463,173.06837405422553,164.25095286478387,167.6563720703125,2185376,0.0,0.0,186.7841012573242,205.5293342590332,2008,2,13,2,166.8267364501953
2008-02-14,170.75301601198464,173.647134927442,166.12242574725283,168.59207153320312,2246480,0.0,0.0,186.19740539550781,205.1428667449951,2008,2,14,3,167.6563720703125
2008-02-15,165.92957094181082,171.14863241677423,165.92957094181082,168.3799285888672,2213044,0.0,0.0,185.5930096435547,204.77168090820314,2008,2,15,4,168.59207153320312
2008-02-18,168.37994105754615,168.8237038667545,164.0001694705615,164.61758422851562,1723160,0.0,0.0,184.90433319091798,204.38182632446288,2008,2,18,0,168.3799285888672
2008-02-19,165.1577955896427,170.56015338930388,164.96485423965478,168.91050720214844,1947288,0.0,0.0,184.19752746582031,204.0194871520996,2008,2,19,1,164.61758422851562
2008-02-20,169.76915049276204,172.6150362755653,168.4860854124044,170.9653778076172,3060624,0.0,0.0,183.63561431884764,203.693198928833,2008,2,20,2,168.91050720214844
2008-02-21,173.26130766909571,179.6283713139511,170.17424650795368,176.47378540039062,3562052,0.0,0.0,183.16195739746092,203.40379112243653,2008,2,21,3,170.9653778076172
2008-02-22,177.50597558959703,177.67962745011076,170.75303086607977,173.75326538085938,2401516,0.0,0.0,182.58737487792968,203.0790064239502,2008,2,22,4,176.47378540039062
2008-02-25,179.04953608538025,179.24247739581708,171.76600161638984,173.79188537597656,3255460,0.0,0.0,182.10505798339844,202.7566067504883,2008,2,25,0,173.75326538085938
2008-02-26,178.27777877419615,178.27777877419615,172.68248052262504,173.33848571777344,4999584,0.0,0.0,181.5721548461914,202.44356483459472,2008,2,26,1,173.79188537597656
2008-02-27,175.19074009970524,176.5123835937199,168.6403791250975,169.315673828125,2364056,0.0,0.0,181.06643646240235,202.12360687255858,2008,2,27,2,173.33848571777344
2008-02-28,170.75307560987,171.71778225173367,168.24483834102446,169.96202087402344,5579004,0.0,0.0,180.60247802734375,201.78229614257813,2008,2,28,3,169.315673828125
2008-02-29,169.78838595754587,172.04580208063155,166.60485372084187,169.2867431640625,3416480,0.0,0.0,180.04966522216796,201.43489295959472,2008,2,29,4,169.96202087402344
2008-03-03,167.0872260448513,167.608170097923,162.07075043611442,163.73004150390625,3141328,0.0,0.0,179.30556396484374,201.07476203918458,2008,3,3,0,169.2867431640625
2008-03-04,165.54363210639733,167.85892766033294,163.44056726775827,165.69798278808594,3010532,0.0,0.0,178.3534375,200.73056976318358,2008,3,4,1,163.73004150390625
2008-03-05,163.0354701914069,170.32865218318926,163.0354701914069,168.881591796875,2209348,0.0,0.0,177.5011181640625,200.39967399597168,2008,3,5,2,165.69798278808594
2008-03-07,166.4311999315222,167.1064946408278,162.50484826075598,163.25732421875,1996828,0.0,0.0,176.49614135742186,200.04890060424805,2008,3,7,4,168.881591796875
2008-03-10,163.25731725315669,164.77190204035253,160.14130994554168,160.84555053710938,2494168,0.0,0.0,175.55287658691407,199.68111259460449,2008,3,10,0,163.25732421875
2008-03-11,162.0707238480476,162.0707238480476,158.21189708976075,158.88719177246094,4043520,0.0,0.0,174.58870574951172,199.30777381896974,2008,3,11,1,160.84555053710938
2008-03-12,161.87776578641302,164.00012028420866,156.33070289444714,158.89682006835938,1884412,0.0,0.0,173.71257049560546,198.92909858703612,2008,3,12,2,158.88719177246094
2008-03-13,157.2471502054271,157.2471502054271,146.82832062126383,150.4363250732422,3408600,0.0,0.0,172.6847186279297,198.52289115905762,2008,3,13,3,158.89682006835938
2008-03-14,150.49422533070296,156.84199928910752,144.7059858949067,155.0958709716797,2216056,0.0,0.0,171.8997937011719,198.14693771362306,2008,3,14,4,150.4363250732422
2008-03-17,149.52955196948898,153.90932313725585,148.32366848586406,152.78060913085938,1958904,0.0,0.0,171.09105438232422,197.74954559326173,2008,3,17,0,155.0958709716797
2008-03-18,152.4236355186835,159.90975602182883,148.56480930302064,157.7681121826172,3596080,0.0,0.0,170.49585815429688,197.3871913909912,2008,3,18,1,152.78060913085938
2008-03-19,159.75543274560718,162.07072887235512,155.42389721990858,156.562255859375,4361924,0.0,0.0,169.8294528198242,197.0188557434082,2008,3,19,2,157.7681121826172
2008-03-24,156.56227994130504,161.58840036764843,156.56227994130504,158.92581176757812,3301984,0.0,0.0,169.17783233642578,196.66967544555663,2008,3,24,0,156.562255859375
2008-03-25,162.07069479664327,173.61822709042306,161.10598827999658,169.11305236816406,2928896,0.0,0.0,168.78627563476562,196.36509422302245,2008,3,25,1,158.92581176757812
2008-03-26,181.36485446413795,181.36485446413795,164.2991910691598,169.4700164794922,2171768,0.0,0.0,168.37072052001952,196.04981475830078,2008,3,26,2,169.11305236816406
2008-03-27,168.24490125549852,169.01666685758798,162.28300726887417,164.4825439453125,6151152,0.0,0.0,167.96536376953125,195.70840713500976,2008,3,27,3,169.4700164794922
2008-03-28,164.57893519454416,168.76576391991557,164.38599388716486,168.0615234375,3633696,0.0,0.0,167.7128955078125,195.38870574951173,2008,3,28,4,164.4825439453125
2008-03-31,168.0615979485748,168.0615979485748,153.77429015801815,156.36935424804688,4051860,0.0,0.0,167.2075537109375,195.02397987365723,2008,3,31,0,168.0615234375
2008-04-01,158.2119056212475,164.5596806914114,156.28249213806154,160.5947265625,2086728,0.0,0.0,166.872255859375,194.67914154052735,2008,4,1,1,156.36935424804688
2008-04-02,164.00018678012574,167.66607330815208,163.8554807329668,164.24136352539062,1428844,0.0,0.0,166.6848565673828,194.3679769897461,2008,4,2,2,160.5947265625
2008-04-03,164.00011867180774,172.1036539473559,164.00011867180774,170.8302459716797,3287172,0.0,0.0,166.90660522460936,194.11059936523438,2008,4,3,3,164.24136352539062
2008-04-04,170.94601419953608,171.69849007861606,165.93918445323663,168.41848754882812,2020844,0.0,0.0,167.198525390625,193.8436491394043,2008,4,4,4,170.8302459716797
2008-04-07,172.6825014342351,177.52532441760707,169.44108923741445,174.43826293945312,3659528,0.0,0.0,167.32258666992186,193.61922622680663,2008,4,7,0,168.41848754882812
2008-04-08,174.6119010682236,174.99778372251802,168.82366125380736,171.20648193359375,4055352,0.0,0.0,167.49275970458984,193.37998306274415,2008,4,8,1,174.43826293945312
2008-04-09,169.7884565018723,172.10375363598877,167.6661007955989,169.06492614746094,1482600,0.0,0.0,167.46054077148438,193.13543395996095,2008,4,9,2,171.20648193359375
2008-04-10,169.78836328141776,177.4384914056586,169.20953931568565,173.56036376953125,2925932,0.0,0.0,167.63515289306642,192.92693855285646,2008,4,10,3,169.06492614746094
2008-04-11,174.2356273583475,178.4706909751052,172.3448050956894,175.19068908691406,2189264,0.0,0.0,167.79066253662108,192.7304182434082,2008,4,11,4,173.56036376953125
2008-04-15,177.89190158136907,190.04720505167955,169.8655471749472,187.95379638671875,5703772,0.0,0.0,168.19313903808595,192.58681457519532,2008,4,15,1,175.19068908691406
2008-04-16,190.0471796282376,193.32718171319192,185.60952974859345,187.5196533203125,6438768,0.0,0.0,168.57188201904296,192.43750259399414,2008,4,16,2,187.95379638671875
2008-04-17,192.8834582731508,194.8707517025997,188.99568559553285,193.114990234375,3999556,0.0,0.0,168.84740234375,192.3042162322998,2008,4,17,3,187.5196533203125
2008-04-21,194.6777720306864,199.6942458392076,190.35588219286416,191.6678924560547,3399296,0.0,0.0,168.91589630126953,192.17794021606446,2008,4,21,0,193.114990234375
2008-04-22,190.0375833203836,190.0375833203836,170.17426916214595,171.1775665283203,13785196,0.0,0.0,168.65407592773437,191.95576148986817,2008,4,22,1,191.6678924560547
2008-04-23,171.13897388589135,174.74697941099276,169.7980291760765,171.55380249023438,6326156,0.0,0.0,168.58866821289064,191.74497680664064,2008,4,23,2,171.1775665283203
2008-04-24,174.41903781596443,174.59268979861005,166.701381275435,171.86256408691406,15290096,0.0,0.0,168.63381805419922,191.54147254943848,2008,4,24,3,171.55380249023438
2008-04-25,175.96251962297802,175.96251962297802,170.75310292361354,171.58274841308594,6828568,0.0,0.0,168.59870330810546,191.29163398742676,2008,4,25,4,171.86256408691406
2008-04-28,156.08954126234713,172.87543754148706,138.91776231012352,170.1163787841797,6598136,0.0,0.0,168.50454711914062,191.01715850830078,2008,4,28,0,171.58274841308594
2008-04-29,170.1838961465205,179.4354351869373,167.8879014071628,175.68272399902344,16209848,0.0,0.0,168.6816668701172,190.76439582824707,2008,4,29,1,170.1163787841797
2008-04-30,176.75352697518133,180.54482837556887,174.9012951348685,177.69894409179688,9487980,0.0,0.0,168.88251831054689,190.55445991516115,2008,4,30,2,175.68272399902344
2008-05-02,178.4707289942053,185.60955815397352,178.27778766556293,182.08837890625,5298780,0.0,0.0,169.1524444580078,190.35342109680175,2008,5,2,4,177.69894409179688
2008-05-05,182.32955359474985,183.1977895642487,177.72790766688777,178.9434356689453,3613764,0.0,0.0,169.36371459960938,190.16204078674318,2008,5,5,0,182.08837890625
2008-05-06,175.57660897382578,183.29426211553243,168.36059857584843,180.7956695556641,3982796,0.0,0.0,169.68727630615234,189.98728363037108,2008,5,6,1,178.9434356689453
2008-05-07,183.2942941930518,189.0632456365577,183.2942941930518,186.52606201171875,12585540,0.0,0.0,170.03958740234376,189.81493461608886,2008,5,7,2,180.7956695556641
2008-05-08,186.1691088948513,186.18839831891003,177.1201550847248,182.7154541015625,10845832,0.0,0.0,170.27458892822267,189.61311080932617,2008,5,8,3,186.52606201171875
2008-05-09,185.03075216744693,185.03075216744693,175.5766261442927,176.92721557617188,4492296,0.0,0.0,170.28365753173827,189.3674789428711,2008,5,9,4,182.7154541015625
2008-05-12,176.92723233658165,180.37123100364323,175.63452283122575,178.8373565673828,3898508,0.0,0.0,170.38533935546874,189.1374210357666,2008,5,12,0,176.92721557617188
2008-05-13,179.43547149819003,181.63500779477948,171.5248754428935,174.62158203125,4462876,0.0,0.0,170.4019332885742,188.8718955230713,2008,5,13,1,178.8373565673828
2008-05-14,174.61188210822456,188.87989405672835,171.93964972787816,187.3749542236328,9373188,0.0,0.0,170.6826626586914,188.68834991455077,2008,5,14,2,174.62158203125
2008-05-15,187.73193207523127,193.3272311812762,185.2429839693016,189.99899291992188,7177896,0.0,0.0,171.09632904052734,188.54058341979982,2008,5,15,3,187.3749542236328
2008-05-16,191.7837187902117,191.7837187902117,186.86371393191152,189.28512573242188,3838648,0.0,0.0,171.4827911376953,188.3501441192627,2008,5,16,4,189.99899291992188
2008-05-20,188.11783374727776,191.0119542664667,182.76371078677835,184.4712371826172,4946904,0.0,0.0,171.7864810180664,188.16736183166503,2008,5,20,1,189.28512573242188
2008-05-21,179.04953884336638,186.7671913797184,176.54130176905198,186.2076568603516,3140184,0.0,0.0,172.2360333251953,188.00912437438964,2008,5,21,2,184.4712371826172
2008-05-22,184.5483899664086,190.14368877354488,183.4872126064345,185.4455718994141,5445200,0.0,0.0,172.63098510742188,187.82805015563966,2008,5,22,3,186.2076568603516
2008-05-23,188.09853686541743,189.0246530396087,178.68298906188943,179.89852905273438,5401384,0.0,0.0,172.85132385253905,187.65868270874023,2008,5,23,4,185.4455718994141
2008-05-26,177.50602222690256,185.7832099303561,176.73425691287255,184.3457946777344,5457272,0.0,0.0,173.27309326171874,187.53072135925294,2008,5,26,0,179.89852905273438
2008-05-27,189.08245465766453,191.78363258134544,182.52245112872515,186.94081115722656,5682072,0.0,0.0,173.7949984741211,187.41405776977538,2008,5,27,1,184.3457946777344
2008-05-28,187.1723992366171,195.8837059141249,187.1723992366171,194.7646484375,5469588,0.0,0.0,174.51254760742188,187.3340692138672,2008,5,28,2,186.94081115722656
2008-05-29,194.677853274593,198.41126428349887,189.8543187534188,191.90914916992188,8258940,0.0,0.0,175.17279418945313,187.23036224365234,2008,5,29,3,194.7646484375
2008-05-30,191.2048650272293,202.39546257675423,188.69662764543915,200.4949951171875,15485284,0.0,0.0,176.17396759033204,187.12808158874512,2008,5,30,4,191.90914916992188
2008-06-02,195.8354443509615,204.0161612195522,186.1883781267762,189.8253173828125,7054764,0.0,0.0,176.8685565185547,186.97906616210938,2008,6,2,0,200.4949951171875
2008-06-03,185.22373798402663,191.01197979602748,181.007973241436,188.1468048095703,4900256,0.0,0.0,177.5758804321289,186.8228087615967,2008,6,3,1,189.8253173828125
2008-06-04,190.9733746518535,190.9733746518535,182.59006937586213,184.5966644287109,3787856,0.0,0.0,178.11245147705077,186.6583853149414,2008,6,4,2,188.1468048095703
2008-06-05,186.0147742488145,192.32395954355283,185.9954848218676,189.43948364257807,5905256,0.0,0.0,178.76999603271486,186.52224967956542,2008,6,5,3,184.5966644287109
2008-06-06,191.01189206392,192.6808390636465,184.7991796839742,186.41989135742188,4137784,0.0,0.0,179.31987762451172,186.4115118408203,2008,6,6,4,189.43948364257807
2008-06-09,174.0812954700575,186.1690731494488,171.717764442617,176.36764526367188,6140140,0.0,0.0,179.46496948242188,186.28104125976563,2008,6,9,0,186.41989135742188
2008-06-10,175.5766254724496,177.31309759250678,167.28014756550968,169.59544372558594,6155372,0.0,0.0,179.46747802734376,186.11728454589843,2008,6,10,1,176.36764526367188
2008-06-11,171.71786034667778,175.57668866907505,169.78844618547913,171.78538513183594,4113368,0.0,0.0,179.6135348510742,186.0031044769287,2008,6,11,2,169.59544372558594
2008-06-12,172.4895702547803,174.11028233678397,165.35074016593592,171.38015747070312,2464004,0.0,0.0,179.67990753173828,185.8766902923584,2008,6,12,3,171.78538513183594
2008-06-13,169.78836179784238,177.87260782574384,169.78836179784238,175.49942016601562,6732432,0.0,0.0,180.06250885009766,185.78812553405763,2008,6,13,4,171.38015747070312
2008-06-16,177.31312444517684,179.04959682820902,174.2742977748705,175.7310028076172,6541784,0.0,0.0,180.365234375,185.6906544494629,2008,6,16,0,175.49942016601562
2008-06-17,174.61190976243856,178.8566191710282,174.61190976243856,177.75685119628906,3504824,0.0,0.0,180.63554412841796,185.59554855346678,2008,6,17,1,175.7310028076172
2008-06-18,178.6298093314434,178.66861052918406,172.84878608197937,174.7693328857422,6431336,1.25,0.0,180.71432586669923,185.4833487701416,2008,6,18,2,177.75685119628906
2008-06-19,170.76333018466158,174.20672593675218,170.714831652942,172.26678466796875,3289068,0.0,0.0,180.79129180908203,185.35590438842775,2008,6,19,3,174.7693328857422
2008-06-20,174.57534699161985,174.57534699161985,163.25578080232708,167.58184814453125,8157760,0.0,0.0,180.6541635131836,185.19123336791992,2008,6,20,4,172.26678466796875
2008-06-23,167.5818939072039,170.60821069353176,163.53711935680772,166.53433227539062,3572312,0.0,0.0,180.56072052001954,185.0037361907959,2008,6,23,0,167.58184814453125
2008-06-24,164.89507866118768,168.32877854963755,159.73483740633023,163.8087158203125,9287176,0.0,0.0,180.45559631347658,184.80558242797852,2008,6,24,1,166.53433227539062
2008-06-25,162.9551464687145,171.68488645810993,161.26739436933786,170.09413146972656,5914196,0.0,0.0,180.38627166748046,184.63420700073243,2008,6,25,2,163.8087158203125
2008-06-26,171.4908348579138,174.20675305702102,166.9125774870328,170.97674560546875,7028316,0.0,0.0,180.30199279785157,184.4612543487549,2008,6,26,3,170.09413146972656
2008-06-27,170.97674974952818,170.97674974952818,165.1181355361121,167.90194702148438,6260948,0.0,0.0,179.90095581054686,184.26751205444336,2008,6,27,4,170.97674560546875
2008-06-30,168.96890151442145,170.32686053922163,164.89502444002093,166.48577880859375,3258044,0.0,0.0,179.4802783203125,184.06836616516114,2008,6,30,0,167.90194702148438
2008-07-01,167.80494915405072,169.16290828015286,161.9948216678495,164.4488525390625,5059616,0.0,0.0,178.90695556640625,183.88683189392088,2008,7,1,1,166.48577880859375
2008-07-02,164.89505800463715,172.26683706837386,162.95511614575906,170.03590393066406,8141112,0.0,0.0,178.47431579589843,183.75614067077638,2008,7,2,2,164.4488525390625
2008-07-03,170.9089045776829,170.9089045776829,159.1819518330617,166.18515014648438,4172528,0.0,0.0,178.3744674682617,183.61362396240236,2008,7,3,3,170.03590393066406
2008-07-04,168.7555988286928,168.78469086122465,162.08219204999205,163.82814025878906,3939584,0.0,0.0,178.2199542236328,183.44475341796874,2008,7,4,4,166.18515014648438
2008-07-07,163.92507000870285,167.61095915682753,161.4031458547228,165.33152770996094,1794132,0.0,0.0,178.08933349609376,183.29140312194824,2008,7,7,0,163.82814025878906
2008-07-08,161.04422722241225,163.92503523563488,158.68719387307613,161.05392456054688,3947624,0.0,0.0,177.87875701904298,183.14043548583984,2008,7,8,1,165.33152770996094
2008-07-09,164.8950520763718,172.64512189205428,164.8950520763718,170.0843963623047,3578548,0.0,0.0,177.87811737060548,183.03001907348633,2008,7,9,2,161.05392456054688
2008-07-10,168.77492450378716,172.460813659617,165.35092273600165,168.46453857421875,3504368,0.0,0.0,177.73375366210936,182.89175842285155,2008,7,10,3,170.0843963623047
2008-07-11,177.8926681344351,182.9365169583122,152.36303805438172,154.9237518310547,5523784,0.0,0.0,177.27824981689454,182.70592239379883,2008,7,11,4,168.46453857421875
2008-07-14,155.19535304528756,155.19535304528756,147.62957958432978,148.95843505859375,4559896,0.0,0.0,176.61565093994142,182.4751634979248,2008,7,14,0,154.9237518310547
2008-07-15,148.95844062062096,152.56673981793531,143.00282819750134,145.6217498779297,4509844,0.0,0.0,175.9492172241211,182.23783348083495,2008,7,15,1,148.95843505859375
2008-07-16,146.39766952210053,150.0835578556756,138.88039726283566,141.2471160888672,5739900,0.0,0.0,175.15824615478516,181.98394966125488,2008,7,16,2,145.6217498779297
2008-07-17,142.58570481442507,152.65400625791483,141.62543137309234,151.9459228515625,10350716,0.0,0.0,174.46664337158202,181.74613067626953,2008,7,17,3,141.2471160888672
2008-07-18,151.31544393630293,155.58331543194225,145.30162501062935,154.00225830078125,8339496,0.0,0.0,173.8923794555664,181.49774627685548,2008,7,18,4,151.9459228515625
2008-07-21,155.0013644864445,158.1052716601405,151.8974573127485,157.67848205566406,3582068,0.0,0.0,173.50740478515624,181.26999557495117,2008,7,21,0,154.00225830078125
2008-07-22,158.29926590520384,163.72140611894713,156.36902126289883,161.3740692138672,4241164,0.0,0.0,173.15813903808595,181.07845489501952,2008,7,22,1,157.67848205566406
2008-07-23,161.0151319385689,168.77489733319877,158.8618017777441,166.941650390625,5971420,0.0,0.0,173.00454040527345,180.87876052856444,2008,7,23,2,161.3740692138672
2008-07-24,169.6479005042901,169.6479005042901,153.71127481164075,155.6900177001953,11742336,0.0,0.0,172.3708416748047,180.6227128601074,2008,7,24,3,166.941650390625
2008-07-25,155.04013061523438,164.79803421665022,151.70342879037136,155.04013061523438,8842536,0.0,0.0,171.67166442871093,180.3696450805664,2008,7,25,4,155.6900177001953
2008-07-28,155.19528221899225,158.48348462909922,152.28537067738614,156.40774536132812,1969372,0.0,0.0,171.01411682128906,180.11809616088868,2008,7,28,0,155.04013061523438
2008-07-29,156.49503186030609,157.87238513750367,153.64331642225568,156.9315185546875,2472192,0.0,0.0,170.46332244873048,179.85325538635254,2008,7,29,1,156.40774536132812
2008-07-30,164.1190295021075,164.1190295021075,155.1952997655863,162.75137329101562,4420076,0.0,0.0,169.99419677734375,179.5882315826416,2008,7,30,2,156.9315185546875
2008-07-31,163.5399197373969,163.92930049867644,159.93814769556138,162.32310485839844,5195580,0.75,0.0,169.53174743652343,179.37234565734863,2008,7,31,3,162.75137329101562
2008-08-01,160.61953422622614,166.83989311012382,157.94254198912236,163.66644287109375,4011724,0.0,0.0,169.20710571289064,179.17132385253908,2008,8,1,4,162.32310485839844
2008-08-04,158.67267732160045,163.53993736214034,157.89391571511408,158.74081420898438,5238928,0.0,0.0,168.69500610351562,178.93546585083007,2008,8,4,0,163.66644287109375
2008-08-05,158.75052194465323,162.56644819092227,156.77441006675468,161.5345916748047,4768200,0.0,0.0,168.1868817138672,178.7190884399414,2008,8,5,1,158.74081420898438
2008-08-06,163.52040815794416,169.37085002746963,162.8389920227892,167.54075622558594,5009932,0.0,0.0,167.6424038696289,178.5075333404541,2008,8,6,2,161.5345916748047
2008-08-07,167.23907425254015,169.361204627788,164.51340831594462,166.13906860351562,3072320,0.0,0.0,167.1270022583008,178.26102989196778,2008,8,7,3,167.54075622558594
2008-08-08,164.5036404865658,166.8496572107792,162.25496895325713,164.5328369140625,2086672,0.0,0.0,166.4077590942383,178.02087242126464,2008,8,8,4,166.13906860351562
2008-08-11,165.87620428154352,167.00540611250236,160.52221881470965,162.36204528808594,3405100,0.0,0.0,165.85849365234375,177.80244209289552,2008,8,11,0,164.5328369140625
